,total_sqft,bath,balcony,price,site_location,bhk
8671,1000.0,2.0,1.0,55.0,Shaniwar Peth,2
8672,1364.0,2.0,1.0,64.79,Shaniwar Peth,2
8673,770.0,1.0,1.0,35.0,Shaniwar Peth,2
8677,1057.0,2.0,2.0,30.0,Shaniwar Peth,2
8678,1825.0,3.0,2.0,145.0,Shaniwar Peth,3
8679,1027.0,2.0,2.0,44.0,Shaniwar Peth,2
8680,991.0,2.0,0.0,64.0,Shaniwar Peth,2
8681,1738.0,2.0,1.0,57.35,Shaniwar Peth,2
8682,1180.0,2.0,2.0,72.0,Shaniwar Peth,2
8683,1187.0,2.0,1.0,38.0,Shaniwar Peth,2
8684,1450.0,2.0,2.0,90.0,Shaniwar Peth,2
8685,2040.0,3.0,2.0,114.0,Shaniwar Peth,3
8686,1179.0,2.0,1.0,51.0,Shaniwar Peth,2
8687,1322.0,2.0,3.0,70.0,Shaniwar Peth,2
8688,1170.0,2.0,2.0,53.11,Shaniwar Peth,2
8689,1070.0,2.0,1.0,55.0,Shaniwar Peth,2
8690,1720.0,3.0,2.0,224.0,Shaniwar Peth,3
8691,760.0,2.0,2.0,38.5,Shaniwar Peth,2
8693,1155.0,2.0,2.0,39.0,Shaniwar Peth,2
8695,1100.0,2.0,1.0,62.0,Shaniwar Peth,2
8696,1074.0,2.0,1.0,42.8,Shaniwar Peth,2
8698,1116.0,2.0,3.0,51.91,Shaniwar Peth,2
8699,1197.0,2.0,1.0,76.0,Shaniwar Peth,2
8702,1085.0,2.0,2.0,34.2,Shaniwar Peth,2
8705,950.0,2.0,1.0,60.0,Shaniwar Peth,2
8706,1260.0,2.0,1.0,100.0,Shaniwar Peth,2
8708,1173.0,2.0,1.0,78.2,Shaniwar Peth,2
8710,1660.0,2.0,2.0,105.0,Shivaji Nagar,3
8711,883.0,2.0,1.0,45.0,Shivaji Nagar,2
8712,930.0,2.0,2.0,39.0,Shivaji Nagar,2
8713,1100.0,2.0,2.0,50.0,Shivaji Nagar,2
8714,1056.0,2.0,1.0,80.0,Shivaji Nagar,2
8715,1279.0,2.0,1.0,77.0,Shivaji Nagar,2
8716,1282.0,2.0,2.0,87.0,Shivaji Nagar,2
8718,1225.0,2.0,2.0,55.11,Shivaji Nagar,2
8720,1140.0,2.0,2.0,43.0,Shivaji Nagar,2
8721,1330.0,2.0,1.0,71.0,Shivaji Nagar,2
8722,950.0,2.0,1.0,39.0,Shivaji Nagar,2
8724,1800.0,1.0,1.0,128.0,Shivaji Nagar,2
8725,1480.0,3.0,2.0,90.0,Shivaji Nagar,3
8726,1525.0,3.0,1.0,100.0,Shivaji Nagar,3
8727,1255.0,2.0,2.0,65.26,Shivaji Nagar,2
8728,1170.0,2.0,3.0,105.0,Shivaji Nagar,2
8729,1030.0,2.0,3.0,61.0,Shivaji Nagar,2
8730,1847.0,3.0,2.0,110.0,Shivaji Nagar,3
8732,1015.0,2.0,1.0,56.0,Shivaji Nagar,2
8736,1090.0,2.0,1.0,54.54,Shivaji Nagar,2
8737,1290.0,2.0,1.0,94.5,Shivaji Nagar,3
8738,1682.0,3.0,1.0,120.0,Shivaji Nagar,3
8739,1027.0,2.0,2.0,43.0,Shivaji Nagar,2
8740,1000.0,2.0,1.0,65.3,Shivaji Nagar,2
8741,1128.0,2.0,1.0,48.79,Shivaji Nagar,2
8742,1308.0,2.0,1.0,83.0,Shivaji Nagar,2
8743,1790.0,3.0,2.0,105.0,Shivaji Nagar,3
8744,2987.5,5.0,0.0,191.0,Shivaji Nagar,4
8745,2500.0,5.0,2.0,120.0,Shivaji Nagar,5
8746,1936.0,3.0,1.0,118.0,Shivaji Nagar,3
8747,965.0,2.0,1.0,67.0,Shivaji Nagar,2
8748,1098.0,2.0,1.0,74.0,Shivaji Nagar,2
8749,1280.0,2.0,2.0,80.0,Shivaji Nagar,2
8750,450.0,1.0,1.0,25.0,Shivaji Nagar,1
8751,1418.0,2.0,2.0,104.0,Shivaji Nagar,2
8752,850.0,2.0,0.0,35.0,Shivaji Nagar,2
8753,1236.0,2.0,2.0,61.33,Shivaji Nagar,2
8755,1987.0,4.0,2.0,165.0,Shivaji Nagar,3
8756,1410.0,2.0,0.0,80.0,Shivaji Nagar,3
8757,1190.0,2.0,1.0,70.0,Shivaji Nagar,2
8758,1469.0,3.0,1.0,89.0,Shivaji Nagar,3
8759,1490.0,2.0,1.0,115.0,Shivaji Nagar,3
8760,1050.0,2.0,3.0,48.0,Shivaji Nagar,2
8761,845.0,2.0,2.0,43.0,Shivaji Nagar,2
8762,2225.0,3.0,1.0,149.0,Shivaji Nagar,3
8763,1232.0,2.0,1.0,66.0,Shivaji Nagar,2
8764,1800.0,4.0,1.0,68.0,Shivaji Nagar,5
8765,1194.0,2.0,2.0,47.0,Shivaji Nagar,2
8766,2400.0,2.0,3.0,180.0,Shivaji Nagar,3
8767,1540.0,3.0,3.0,90.0,Shivaji Nagar,3
8768,1040.0,2.0,2.0,50.0,Shivaji Nagar,2
8769,1120.0,2.0,2.0,50.0,Shivaji Nagar,2
8770,1595.0,3.0,2.0,120.0,Shivaji Nagar,3
8771,1820.0,3.0,2.0,150.0,Shivaji Nagar,3
8773,1250.0,2.0,2.0,110.0,Shivaji Nagar,2
8774,1652.0,3.0,3.0,110.0,Shivaji Nagar,3
8775,1174.0,2.0,1.0,47.0,Shivaji Nagar,2
8776,1050.0,2.0,1.0,75.0,Shivaji Nagar,2
8777,1633.0,2.0,1.0,72.0,Shivaji Nagar,2
8778,1300.0,2.0,2.0,78.0,Shivaji Nagar,2
8779,1180.0,2.0,1.0,59.47,Shivaji Nagar,2
8780,1076.0,2.0,1.0,50.0,Shivaji Nagar,2
8782,1220.0,2.0,2.0,63.0,Shivaji Nagar,2
8783,2600.0,3.0,2.0,195.0,Shivaji Nagar,3
8784,1680.0,3.0,2.0,122.0,Shivaji Nagar,3
8785,1489.0,2.0,0.0,101.0,Shivaji Nagar,2
8787,662.0,1.0,0.0,38.0,Shivaji Nagar,1
8788,1315.0,2.0,2.0,50.0,Shivaji Nagar,2
8789,1130.0,2.0,1.0,75.0,Shivaji Nagar,2
8790,1150.0,2.0,2.0,72.0,Shivaji Nagar,2
8791,1084.0,2.0,1.0,53.0,Shivaji Nagar,2
8792,2215.0,4.0,2.0,154.0,Shivaji Nagar,3
8793,1315.0,2.0,0.0,60.48,Shivaji Nagar,2
8794,1160.0,2.0,2.0,57.0,Shivaji Nagar,2
8795,1420.0,2.0,1.0,62.0,Shivaji Nagar,2
8796,1450.0,2.0,1.0,90.0,Shivaji Nagar,3
8797,2400.0,5.0,1.0,150.0,Shivaji Nagar,5
8800,1200.0,1.0,0.0,65.0,Shivaji Nagar,1
8801,1820.0,3.0,2.0,140.0,Shivaji Nagar,3
8802,1200.0,2.0,1.0,46.13,Shivaji Nagar,2
8803,1192.0,2.0,3.0,75.0,Shivaji Nagar,2
8804,644.0,1.0,1.0,32.0,Shivaji Nagar,1
8805,1050.0,2.0,3.0,43.0,Shivaji Nagar,2
8806,1152.0,2.0,2.0,55.0,Shivaji Nagar,2
8807,1400.0,3.0,2.0,98.0,Shivaji Nagar,3
8808,760.0,1.0,2.0,50.4,Shivaji Nagar,1
8809,2100.0,3.0,1.0,147.0,Shivaji Nagar,4
8811,1215.0,2.0,1.0,43.75,Shivaji Nagar,2
8812,1190.0,2.0,1.0,55.0,Shivaji Nagar,2
8813,1270.0,2.0,2.0,52.0,Shivaji Nagar,2
8814,400.0,1.0,0.0,14.0,Shukrawar Peth,1
8815,1380.0,2.0,1.0,60.0,Shukrawar Peth,2
8816,595.0,1.0,1.0,33.32,Shukrawar Peth,1
8820,1020.0,2.0,1.0,45.9,Shukrawar Peth,2
8821,1800.0,3.0,3.0,90.0,Shukrawar Peth,3
8822,2400.0,4.0,3.0,200.0,Shukrawar Peth,4
8824,2500.0,3.0,2.0,135.0,Shukrawar Peth,3
8826,1600.0,2.0,0.0,80.0,Shukrawar Peth,3
8827,2800.0,2.0,0.0,200.0,Shukrawar Peth,3
8830,500.0,1.0,0.0,20.0,Shukrawar Peth,1
8832,1775.0,3.0,3.0,110.0,Shukrawar Peth,3
8834,1760.0,3.0,2.0,145.0,Shukrawar Peth,3
8835,1448.0,2.0,2.0,68.0,Shukrawar Peth,2
8836,1340.0,2.0,2.0,61.0,Shukrawar Peth,2
8837,1850.0,4.0,3.0,139.0,Shukrawar Peth,3
8838,2200.0,4.0,2.0,195.0,Shukrawar Peth,4
8839,812.0,1.0,0.0,26.0,Shukrawar Peth,1
8841,1200.0,2.0,2.0,50.0,Shukrawar Peth,2
8842,1700.0,3.0,2.0,88.0,Shukrawar Peth,3
8844,1318.0,2.0,1.0,85.28,Shukrawar Peth,3
8845,1371.0,2.0,2.0,65.0,Shukrawar Peth,3
8849,1020.0,2.0,1.0,45.0,Shukrawar Peth,2
8850,3216.0,5.0,2.0,300.0,Shukrawar Peth,4
8851,2400.0,4.0,2.0,200.0,Shukrawar Peth,3
8852,883.0,2.0,1.0,40.95,Shukrawar Peth,2
8853,1070.0,2.0,1.0,45.5,Shukrawar Peth,2
8854,2155.0,3.0,3.0,125.0,Shukrawar Peth,4
8855,1100.0,2.0,2.0,70.0,Shukrawar Peth,2
8857,1310.0,2.0,3.0,68.0,Shukrawar Peth,3
8858,1766.0,3.0,1.0,130.0,Shukrawar Peth,3
8859,1265.0,2.0,3.0,67.0,Shukrawar Peth,2
8861,1305.0,2.0,1.0,75.0,Shukrawar Peth,2
8863,1125.0,2.0,2.0,65.0,Shukrawar Peth,2
8864,900.0,2.0,1.0,41.0,Shukrawar Peth,2
8865,1216.0,2.0,1.0,69.0,Shukrawar Peth,2
8866,4856.0,5.0,3.0,410.0,Shukrawar Peth,4
8867,1485.0,2.0,1.0,96.51,Shukrawar Peth,2
8868,1022.0,2.0,2.0,57.0,Shukrawar Peth,2
8869,1075.0,2.0,1.0,55.0,Shukrawar Peth,2
8870,1100.0,2.0,1.0,66.0,Shukrawar Peth,2
8871,1250.0,2.0,2.0,68.75,Shukrawar Peth,3
8874,1200.0,4.0,0.0,95.0,Shukrawar Peth,4
8875,525.0,1.0,1.0,26.0,Shukrawar Peth,1
8877,3600.0,9.0,3.0,240.0,Shukrawar Peth,9
8878,425.0,1.0,1.0,15.0,Shukrawar Peth,1
8879,1100.0,2.0,2.0,52.0,Shukrawar Peth,2
8880,1153.0,2.0,2.0,56.7,Shukrawar Peth,2
8882,1295.0,2.0,2.0,55.47,Shukrawar Peth,2
8883,1050.0,2.0,2.0,65.0,Shukrawar Peth,2
8885,1800.0,3.0,2.0,130.0,Shukrawar Peth,3
8886,1052.0,2.0,2.0,51.0,Shukrawar Peth,2
8887,1265.0,2.0,2.0,65.0,Shukrawar Peth,3
8890,799.0,2.0,1.0,35.0,Shukrawar Peth,2
8891,1200.0,2.0,1.0,54.0,Shukrawar Peth,2
8892,1200.0,2.0,1.0,110.0,Shukrawar Peth,2
8893,1270.0,2.0,3.0,73.0,Shukrawar Peth,2
8894,2774.0,4.0,3.0,197.0,Shukrawar Peth,4
8896,1478.0,2.0,2.0,125.0,Shukrawar Peth,2
8898,1100.0,2.0,2.0,48.0,Shukrawar Peth,2
8900,1100.0,2.0,1.0,65.0,Shukrawar Peth,2
8904,1800.0,3.0,0.0,95.0,Shukrawar Peth,3
8905,1530.0,3.0,3.0,87.0,Shukrawar Peth,4
8906,2425.0,5.0,1.0,175.0,Shukrawar Peth,4
8908,1449.0,3.0,2.0,110.0,Shukrawar Peth,3
8911,965.0,2.0,1.0,54.0,Shukrawar Peth,2
8912,1201.0,2.0,3.0,80.0,Shukrawar Peth,2
8913,1150.0,2.0,1.0,48.5,Shukrawar Peth,2
8914,1053.0,2.0,3.0,44.0,Shukrawar Peth,2
8916,1325.0,2.0,1.0,59.0,Shukrawar Peth,2
8917,1194.0,2.0,1.0,57.0,Shukrawar Peth,2
8918,1080.0,2.0,1.0,49.0,Shukrawar Peth,2
8919,1570.0,2.0,2.0,95.0,Shukrawar Peth,3
8920,2503.0,3.0,3.0,138.0,Shukrawar Peth,3
8921,1250.0,2.0,0.0,75.0,Shukrawar Peth,2
8922,1081.0,2.0,3.0,60.0,Shukrawar Peth,2
8924,1530.0,2.0,1.0,108.0,Shukrawar Peth,2
8925,1326.0,2.0,2.0,78.0,Sinhagad Road,2
8926,705.0,1.0,2.0,67.0,Sinhagad Road,1
8928,2483.0,5.0,2.0,212.0,Sinhagad Road,4
8929,1760.0,2.0,2.0,130.0,Sinhagad Road,3
8930,1080.0,2.0,2.0,50.0,Sinhagad Road,2
8931,1200.0,2.0,1.0,45.0,Sinhagad Road,2
8932,1185.0,2.0,2.0,43.51,Sinhagad Road,2
8933,1122.5,2.0,0.0,58.935,Sinhagad Road,2
8934,1600.0,4.0,0.0,125.0,Sinhagad Road,5
8935,1570.0,3.0,3.0,80.0,Sinhagad Road,3
8936,14000.0,3.0,2.0,800.0,Sinhagad Road,4
8937,3467.86,6.0,3.0,249.0,Sinhagad Road,4
8939,1201.0,2.0,2.0,27.0,Sinhagad Road,2
8941,1200.0,2.0,1.0,120.0,Sinhagad Road,2
8942,1300.0,2.0,3.0,110.0,Sinhagad Road,2
8943,640.0,1.0,0.0,55.0,Sinhagad Road,1
8944,1146.0,2.0,1.0,38.5,Sinhagad Road,2
8945,1125.0,2.0,1.0,63.0,Sinhagad Road,2
8946,2145.0,3.0,2.0,175.0,Sinhagad Road,3
8948,1762.0,3.0,3.0,110.0,Sinhagad Road,3
8950,1090.0,3.0,2.0,44.0,Sinhagad Road,2
8952,1575.0,2.0,2.0,110.0,Sinhagad Road,3
8953,1251.0,2.0,1.0,47.4,Sinhagad Road,2
8954,1749.0,3.0,2.0,115.0,Sinhagad Road,3
8956,1143.0,2.0,2.0,65.0,Sinhagad Road,2
8957,1128.0,2.0,1.0,68.0,Sinhagad Road,2
8958,901.0,2.0,1.0,49.5,Sinhagad Road,2
8960,1170.0,2.0,2.0,46.0,Sinhagad Road,2
8961,1016.0,2.0,1.0,58.0,Sinhagad Road,2
8963,1145.0,2.0,2.0,40.0,Sinhagad Road,2
8964,700.0,1.0,1.0,19.0,Sinhagad Road,2
8965,1062.0,2.0,1.0,42.47,Sinhagad Road,2
8966,1016.0,2.0,2.0,40.0,Sinhagad Road,2
8968,1300.0,2.0,2.0,75.0,Sinhagad Road,3
8969,2675.0,4.0,2.0,290.0,Sinhagad Road,4
8970,950.0,2.0,1.0,39.0,Sinhagad Road,2
8971,1390.0,2.0,2.0,86.0,Sinhagad Road,2
8972,500.0,1.0,1.0,15.0,Sinhagad Road,1
8973,1737.0,2.0,3.0,95.0,Sinhagad Road,3
8974,2100.0,3.0,1.0,125.0,Sinhagad Road,4
8977,2690.0,4.0,2.0,185.0,Sinhagad Road,4
8978,1065.0,2.0,1.0,56.13,Sinhagad Road,2
8979,1285.0,2.0,2.0,56.0,Sinhagad Road,2
8981,1205.0,2.0,2.0,70.0,Sinhagad Road,2
8983,1310.0,2.0,1.0,66.0,Sinhagad Road,2
8984,1655.0,3.0,3.0,120.0,Sinhagad Road,3
8986,1040.0,2.0,1.0,68.59,Sinhagad Road,2
8991,600.0,1.0,1.0,35.0,Sinhagad Road,1
8992,1250.0,4.0,1.0,100.0,Sinhagad Road,4
8993,820.0,2.0,2.0,30.0,Sinhagad Road,2
8994,2340.0,4.0,1.0,145.0,Sinhagad Road,4
8995,1033.0,2.0,2.0,32.0,Sinhagad Road,2
8996,985.0,2.0,1.0,40.39,Sinhagad Road,2
8997,1350.0,2.0,2.0,42.0,Sinhagad Road,2
8998,1000.0,2.0,2.0,35.0,Sinhagad Road,2
8999,1280.0,2.0,2.0,75.0,Sinhagad Road,2
9000,980.0,2.0,1.0,86.0,Sinhagad Road,2
9001,790.5,1.0,0.0,42.295,Sinhagad Road,1
9002,1450.0,2.0,1.0,75.0,Sinhagad Road,3
9003,1278.0,3.0,2.0,62.71,Sinhagad Road,3
9004,1559.0,3.0,1.0,81.55,Sinhagad Road,3
9005,1400.0,2.0,1.0,78.0,Sinhagad Road,3
9006,1160.0,2.0,1.0,52.2,Sinhagad Road,2
9007,1723.0,3.0,2.0,95.0,Sinhagad Road,3
9008,1180.0,2.0,3.0,41.94,Sinhagad Road,2
9009,6000.0,4.0,0.0,625.0,Sinhagad Road,4
9010,1800.0,3.0,2.0,175.0,Sinhagad Road,3
9011,1720.0,3.0,3.0,150.0,Sinhagad Road,3
9013,1185.0,2.0,3.0,55.0,Sinhagad Road,2
9014,925.0,2.0,1.0,37.0,Sinhagad Road,2
9015,1059.0,2.0,1.0,57.0,Sinhagad Road,2
9016,1500.0,3.0,2.0,162.0,Sinhagad Road,4
9017,1140.0,2.0,2.0,56.0,Sinhagad Road,2
9019,2045.0,3.0,2.0,108.0,Sinhagad Road,3
9020,1886.0,3.0,2.0,205.0,Sinhagad Road,3
9021,1323.0,2.0,2.0,74.0,Sinhagad Road,2
9022,3425.0,3.0,1.0,320.0,Sinhagad Road,3
9023,3300.0,3.0,2.0,165.0,Sinhagad Road,3
9024,2500.0,3.0,1.0,250.0,Sinhagad Road,3
9025,1105.0,2.0,2.0,30.0,Sinhagad Road,2
9027,1684.0,3.0,1.0,120.0,Sinhagad Road,3
9029,1615.0,3.0,2.0,97.0,Sinhagad Road,3
9030,1500.0,3.0,2.0,88.0,Sinhagad Road,3
9033,1220.0,2.0,2.0,52.0,Sinhagad Road,2
9034,4000.0,8.0,3.0,160.0,Sinhagad Road,8
9035,1290.0,2.0,2.0,88.0,Sinhagad Road,2
9036,1075.0,2.0,2.0,60.0,Sinhagad Road,2
9037,1644.0,3.0,3.0,80.51,Sinhagad Road,3
9038,1600.0,2.0,0.0,140.0,Sinhagad Road,3
9039,1225.0,2.0,3.0,58.0,Sinhagad Road,2
9040,1730.0,3.0,2.0,125.0,Sinhagad Road,3
9042,770.0,1.0,1.0,36.0,Somwar Peth,2
9043,2026.0,3.0,2.0,132.0,Somwar Peth,3
9044,1166.0,2.0,2.0,55.0,Somwar Peth,2
9045,1800.0,3.0,3.0,110.0,Somwar Peth,3
9046,2225.0,3.0,1.0,160.0,Somwar Peth,3
9047,1260.0,2.0,1.0,67.39,Somwar Peth,2
9048,1750.0,3.0,2.0,85.0,Somwar Peth,3
9049,1665.0,3.0,2.0,86.58,Somwar Peth,3
9050,1495.0,2.0,1.0,79.5,Somwar Peth,2
9052,1093.0,2.0,2.0,70.0,Somwar Peth,2
9053,500.0,1.0,1.0,20.0,Somwar Peth,1
9054,1530.0,2.0,2.0,74.4,Somwar Peth,3
9055,1410.0,3.0,1.0,65.0,Somwar Peth,3
9056,1500.0,2.0,1.0,60.0,Somwar Peth,2
9057,1482.0,2.0,1.0,92.0,Somwar Peth,3
9058,1000.0,2.0,1.0,50.0,Somwar Peth,2
9060,972.0,2.0,1.0,44.0,Somwar Peth,2
9061,1080.0,2.0,2.0,37.0,Somwar Peth,2
9062,900.0,2.0,2.0,42.0,Somwar Peth,2
9064,1105.0,2.0,1.0,38.65,Somwar Peth,2
9065,600.0,1.0,0.0,32.0,Somwar Peth,1
9066,1187.0,2.0,2.0,45.0,Somwar Peth,2
9067,1132.0,2.0,2.0,42.0,Somwar Peth,2
9068,2167.0,3.0,3.0,170.0,Somwar Peth,3
9069,1418.0,2.0,2.0,104.0,Somwar Peth,2
9070,883.0,2.0,1.0,45.0,Somwar Peth,2
9071,1500.0,3.0,1.0,65.0,Somwar Peth,2
9072,1247.0,2.0,0.0,53.0,Somwar Peth,2
9073,1470.0,2.0,2.0,61.74,Somwar Peth,2
9074,923.0,1.0,1.0,60.84,Somwar Peth,1
9075,4428.0,4.0,2.0,255.0,Somwar Peth,4
9076,1150.0,2.0,1.0,75.0,Somwar Peth,2
9077,1104.0,2.0,2.0,39.0,Somwar Peth,2
9078,936.0,2.0,2.0,43.0,Somwar Peth,2
9079,1100.0,2.0,2.0,48.0,Somwar Peth,2
9080,1100.0,2.0,1.0,45.0,Somwar Peth,2
9082,1037.0,2.0,1.0,36.28,Somwar Peth,2
9083,1550.0,3.0,2.0,74.5,Somwar Peth,3
9085,919.0,2.0,0.0,28.0,Somwar Peth,2
9086,1402.0,2.0,2.0,85.0,Somwar Peth,3
9087,1089.0,2.0,0.0,32.67,Somwar Peth,2
9088,1450.0,3.0,1.0,68.0,Somwar Peth,3
9089,4260.0,4.0,3.0,272.0,Somwar Peth,4
9090,1060.0,2.0,1.0,40.0,Somwar Peth,2
9092,1016.0,2.0,1.0,45.9,Somwar Peth,2
9093,1020.0,2.0,2.0,55.0,Somwar Peth,2
9094,1390.0,2.0,2.0,76.45,Somwar Peth,3
9095,2336.5,3.0,0.0,115.89,Somwar Peth,3
9096,1000.0,2.0,1.0,28.88,Somwar Peth,2
9097,1125.0,2.0,1.0,32.5,Somwar Peth,2
9098,1065.0,2.0,1.0,40.47,Somwar Peth,2
9099,1200.0,2.0,2.0,79.0,Somwar Peth,2
9100,1340.0,2.0,2.0,65.0,Somwar Peth,2
9101,1411.0,3.0,1.0,93.15,Somwar Peth,3
9102,1100.0,2.0,1.0,37.0,Somwar Peth,2
9103,1018.0,2.0,1.0,50.8,Somwar Peth,2
9104,1450.0,2.0,1.0,57.0,Somwar Peth,2
9105,1153.0,2.0,2.0,45.0,Somwar Peth,2
9106,1065.0,2.0,1.0,42.59,Somwar Peth,2
9107,1691.2,3.0,1.0,115.0,Somwar Peth,3
9108,990.0,2.0,2.0,37.62,Somwar Peth,2
9110,1215.0,2.0,1.0,68.0,Somwar Peth,2
9111,1175.0,2.0,1.0,50.0,Somwar Peth,2
9113,1506.0,3.0,1.0,95.0,Somwar Peth,3
9114,1045.0,2.0,2.0,42.0,Somwar Peth,2
9115,1573.0,3.0,2.0,98.0,Somwar Peth,3
9116,1000.0,2.0,1.0,28.88,Somwar Peth,2
9118,1075.0,2.0,0.0,52.0,Somwar Peth,2
9119,1819.0,3.0,2.0,100.0,Somwar Peth,3
9121,1190.0,2.0,2.0,50.0,Somwar Peth,2
9122,1575.0,3.0,2.0,80.0,Somwar Peth,3
9123,1450.0,2.0,1.0,67.0,Somwar Peth,3
9124,1175.0,2.0,2.0,70.5,Somwar Peth,2
9125,1820.0,3.0,2.0,85.2,Somwar Peth,3
9126,1010.0,2.0,1.0,52.0,Somwar Peth,2
9127,1689.0,3.0,2.0,103.0,Somwar Peth,3
9128,1021.0,2.0,1.0,76.0,Somwar Peth,2
9130,1415.0,2.0,2.0,60.0,Somwar Peth,2
9131,1299.0,2.0,1.0,97.0,Somwar Peth,2
9132,1182.0,2.0,1.0,60.1,Somwar Peth,3
9133,645.0,1.0,1.0,55.0,Somwar Peth,1
9134,1166.0,2.0,1.0,37.29,Somwar Peth,2
9135,1268.0,2.0,1.0,56.0,Somwar Peth,2
9136,1232.0,2.0,1.0,69.61,Somwar Peth,2
9137,2950.0,4.0,3.0,253.0,Somwar Peth,4
9139,1700.0,3.0,2.0,90.0,Somwar Peth,3
9140,1080.0,2.0,2.0,38.0,Somwar Peth,2
9141,1800.0,3.0,2.0,128.0,Somwar Peth,3
9142,1672.0,3.0,2.0,86.0,Somwar Peth,3
9143,5400.0,5.0,3.0,475.0,Somwar Peth,4
9144,1169.0,2.0,1.0,50.11,Somwar Peth,2
9145,1165.0,1.0,0.0,42.09,Somwar Peth,2
9146,1183.0,2.0,1.0,79.54,Somwar Peth,2
9149,1200.0,2.0,1.0,44.4,Somwar Peth,2
9150,1260.0,2.0,2.0,83.5,Somwar Peth,2
9151,1740.0,3.0,2.0,150.0,Somwar Peth,3
9152,1596.0,3.0,1.0,118.0,Somwar Peth,3
9153,1274.0,2.0,1.0,90.0,Somwar Peth,2
9154,1048.0,2.0,1.0,44.0,Somwar Peth,2
9155,1499.0,5.0,2.0,102.0,Swargate,3
9157,1210.0,2.0,1.0,80.9,Swargate,2
9158,1050.0,2.0,1.0,65.0,Swargate,2
9163,3260.0,4.0,1.0,240.0,Swargate,4
9164,1865.0,3.0,3.0,145.0,Swargate,3
9165,485.0,1.0,1.0,15.0,Swargate,1
9166,980.0,2.0,2.0,69.0,Swargate,2
9167,440.0,1.0,1.0,16.5,Swargate,1
9169,1000.0,4.0,3.0,66.0,Swargate,3
9171,1840.0,3.0,3.0,98.0,Swargate,3
9172,1455.0,2.0,1.0,145.0,Swargate,2
9173,1255.0,2.0,2.0,73.0,Swargate,2
9177,1825.0,3.0,1.0,105.0,Swargate,3
9180,1375.0,2.0,2.0,80.0,Swargate,2
9185,2000.0,3.0,2.0,200.0,Swargate,3
9186,1584.0,3.0,2.0,145.0,Swargate,4
9187,3595.0,6.0,2.0,360.0,Swargate,4
9189,1730.0,3.0,1.0,120.0,Swargate,3
9190,1200.0,3.0,2.0,165.0,Swargate,3
9192,1280.0,2.0,1.0,75.0,Swargate,2
9195,1592.0,3.0,1.0,91.0,Swargate,3
9199,4640.0,4.0,2.0,600.0,Swargate,4
9201,654.0,1.0,1.0,37.0,Swargate,1
9202,1255.0,2.0,1.0,95.0,Swargate,3
9206,2396.0,4.0,2.0,325.0,Swargate,4
9210,2100.0,4.0,2.0,150.0,Swargate,4
9212,1532.5,3.0,0.0,84.29,Swargate,3
9221,1199.0,2.0,1.0,85.0,Swargate,2
9223,1210.0,2.0,2.0,75.0,Swargate,2
9225,2000.0,4.0,2.0,138.0,Swargate,3
9228,620.0,2.0,0.0,48.0,Swargate,1
9230,1200.0,1.0,1.0,81.0,Swargate,2
9232,520.0,2.0,0.0,29.0,Swargate,1
9233,1872.0,3.0,2.0,152.0,Swargate,3
9234,418.0,2.0,1.0,11.5,Swargate,1
9236,1620.0,3.0,3.0,95.0,Swargate,3
9237,1262.0,2.0,1.0,83.0,Swargate,3
9238,1200.0,2.0,0.0,66.0,Swargate,3
9243,1200.0,2.0,1.0,72.0,Swargate,2
9244,600.0,2.0,0.0,65.0,Swargate,2
9245,470.0,1.0,1.0,21.0,Swargate,1
9246,1607.0,2.0,2.0,112.0,Swargate,3
9249,630.0,1.0,1.0,46.0,Swargate,1
9252,1200.0,2.0,1.0,70.0,Swargate,2
9253,1491.0,3.0,2.0,85.0,Swargate,3
9257,1880.0,4.0,2.0,110.0,Swargate,3
9259,1200.0,2.0,1.0,66.0,Swargate,1
9260,410.0,1.0,1.0,48.0,Swargate,1
9261,1920.0,3.0,2.0,150.0,Swargate,3
9265,1843.0,3.0,2.0,95.0,Swargate,3
9266,1991.0,4.0,2.0,100.0,Swargate,3
9267,1274.0,2.0,1.0,90.0,Swargate,2
9268,1390.0,2.0,2.0,69.49,Swargate,3
9269,1750.0,3.0,2.0,100.0,Swargate,3
9270,525.0,1.0,1.0,26.0,Swargate,1
9271,1150.0,3.0,2.0,65.0,Swargate,3
9273,1710.0,3.0,2.0,110.0,Swargate,3
9275,3000.0,7.0,2.0,210.0,Tilak Road,6
9276,1700.0,3.0,2.0,155.0,Tilak Road,3
9277,4111.0,4.0,2.0,250.0,Tilak Road,4
9278,1490.0,3.0,1.0,84.0,Tilak Road,3
9279,1132.5,2.0,0.0,48.13,Tilak Road,2
9280,1142.0,2.0,2.0,70.0,Tilak Road,2
9283,1050.0,2.0,1.0,42.0,Tilak Road,2
9285,1614.0,3.0,2.0,95.0,Tilak Road,3
9286,1258.0,2.0,1.0,63.53,Tilak Road,2
9287,1200.0,2.0,3.0,53.0,Tilak Road,2
9289,1128.0,2.0,1.0,64.0,Tilak Road,2
9290,800.0,1.0,0.0,50.0,Tilak Road,2
9291,1250.0,2.0,0.0,60.0,Tilak Road,2
9292,1200.0,4.0,0.0,75.0,Tilak Road,4
9294,1300.0,3.0,3.0,65.0,Tilak Road,3
9295,1055.0,2.0,2.0,45.35,Tilak Road,2
9296,1165.0,2.0,2.0,75.0,Tilak Road,2
9297,1065.0,2.0,1.0,42.6,Tilak Road,2
